detections,calls,ci
34.3,8997,10.298956102440673
34.35,9001,10.308440143882098
34.4,9018,10.308556601193011
34.45,9020,10.309558079762681
34.5,9033,10.29
34.55,9042,10.307694785935407
34.6,9046,10.350396089039299
34.65,9048,10.380855562043042
34.7,9050,10.41486902462052
34.75,9066,10.400819919602492
34.8,9072,10.401489354895288
34.85,9075,10.411341229639916
34.9,9093,10.429428709186329
34.95,9096,10.44743891104418
35.0,9097,10.490120685673734
35.1,9101,10.554832030875714
35.15,9103,10.536048319934753
35.25,9106,10.522001283025961
35.3,9109,10.514902224937709
35.35,9127,10.515975380343942
35.4,9134,10.526130685109317
35.45,9146,10.544431127377141
35.5,9148,10.58717544957105
35.55,9152,10.617950640307196
35.6,9153,10.652198796492673
35.65,9168,10.653889158424729
35.7,9169,10.647419255387664
35.75,9171,10.62916059714971
35.8,9191,10.63071911020134
35.85,9198,10.64938093036398
35.9,9199,10.692244628701683
35.95,9205,10.723255653018814
36.0,9207,10.757704216049072
36.05,9226,10.790218338847456
36.15,9236,10.793600057441445
36.2,9241,10.803672190510039
36.25,9242,10.80569437842844
36.3,9250,10.84847163429024
36.35,9256,10.867201396863866
36.4,9257,10.849622445043881
36.45,9258,10.880626259549585
36.5,9260,10.915018094350554
36.55,9283,10.900027697212515
36.6,9291,10.885854821739999
36.65,9298,10.872502664980129
36.7,9302,10.874997783907821
36.75,9304,10.917987314519099
36.8,9305,10.911585989213483
36.85,9308,10.930646925045195
36.9,9309,10.947876469891316
36.95,9314,10.979040203952254
37.0,9333,10.989117161992587
37.05,9344,11.020948588937344
37.15,9355,11.066864515299715
37.2,9360,11.086221574549192
37.25,9361,11.069120606443855
37.3,9363,11.086654716369585
37.35,9365,11.117947751271366
37.4,9386,11.12841674273569
37.45,9390,11.122438752360022
37.5,9406,11.125913715286488
37.55,9409,11.168969325770394
37.6,9411,11.15513815243899
37.7,9416,11.204704761840002
37.75,9420,11.23618186930062
37.8,9432,11.219694683902945
37.85,9438,11.230539176726998
37.9,9445,11.249870719257178
37.95,9460,11.292963995337983
38.0,9461,11.296811585575815
38.1,9467,11.346775013192074
38.15,9499,11.330999699938218
38.2,9506,11.317705986638812
38.3,9512,11.392557956841825
38.35,9513,11.396919680334682
38.4,9517,11.416390112465496
38.45,9518,11.448375771261178
38.5,9522,11.466837576245684
38.55,9553,11.446697855713673
38.6,9563,11.478473557054524
38.65,9564,11.483388097595586
38.7,9565,11.526649851539691
38.75,9569,11.558912016275578
38.8,9571,11.543717806668699
38.9,9583,11.550621074210683
39.0,9614,11.562338863742058
39.05,9615,11.567715928393122
39.1,9621,11.600402027516115
39.15,9635,11.620564624836437
39.2,9652,11.608429902445891
39.25,9665,11.64087793080917
39.3,9672,11.674017337660587
39.35,9716,11.707021918489776
39.4,9726,11.69563385199793
39.45,9767,11.72931454945258
39.5,9783,11.7595916595773
39.55,9818,11.793822611859142
39.6,9847,11.824665542838831
39.65,9850,11.844851801521198
39.7,9869,11.879524266568925
39.75,9919,11.910830659530005
39.8,9920,11.946035191644128
39.85,9942,11.966658773442148
39.9,9971,12.002419722705916
39.95,10002,12.02366548935889
40.0,10019,12.055195062710515
40.05,10025,12.053980081284354
40.1,10059,12.075811161160146
40.15,10078,12.116601264381028
40.2,10083,12.148522082953134
40.25,10110,12.170854324984749
40.3,10115,12.163928016886649
40.35,10119,12.163276622686832
40.4,10135,12.204364596323726
40.45,10150,12.236645120293387
40.5,10161,12.25940439009987
40.55,10186,12.300834922882267
40.6,10202,12.317161491187813
40.65,10206,12.307703693215887
40.7,10208,12.288043326746532
40.75,10211,12.320650266929906
40.8,10214,12.314198179337541
40.85,10237,12.35598908222243
40.9,10256,12.37899443412105
40.95,10267,12.411981461475035
41.0,10273,12.393029008277193
41.05,10288,12.435172849622958
41.1,10294,12.429321107767711
41.15,10329,12.462791428889433
41.2,10332,12.444533771901622
41.25,10335,12.474807212939204
41.35,10339,12.533487391783659
41.4,10371,12.556549972026549
41.5,10372,12.53136081995886
41.55,10385,12.522141502155291
41.6,10392,12.564960612751637
41.65,10395,12.59845173820974
41.7,10417,12.628774477359231
41.75,10433,12.6088149720741
41.8,10436,12.589548554257217
41.85,10444,12.632709376851823
41.9,10451,12.65597057518703
41.95,10458,12.651094015933957
42.0,10459,12.684849861153264
42.05,10469,12.715457514379889
42.1,10488,12.700663888159545
42.15,10495,12.743975918056341
42.2,10505,12.76756095736378
42.25,10517,12.801572364362121
42.3,10518,12.817485900128776
42.35,10537,12.81312054887489
42.4,10546,12.856613986582936
42.45,10554,12.844712367351791
42.5,10556,12.86863520347049
42.55,10569,12.88502494370888
42.6,10580,12.869306865561951
42.65,10596,12.865481654411543
42.7,10597,12.909319455339231
42.75,10603,12.915846042749193
42.8,10607,12.940156907858576
42.85,10611,12.970310181333367
42.9,10620,12.987052290647018
42.95,10646,12.972679437957293
43.0,10648,13.016672693127072
43.05,10659,13.023661689402099
43.1,10671,13.040924476431876
43.15,10679,13.024251617655425
43.2,10680,13.012687839182187
43.25,10697,12.997382775005127
43.3,10699,13.041808187517555
43.35,10700,13.044146051006942
43.4,10709,13.030241563378633
43.45,10710,13.037665274120208
43.5,10730,13.067850779680642
43.55,10767,13.054596883856659
43.6,10769,13.043501799746878
43.65,10781,13.074298229733019
43.7,10789,13.098388328340244
43.75,10790,13.101155941366395
43.8,10800,13.0862846064114
43.9,10821,13.081366564698047
43.95,10833,13.112586769970292
44.0,10846,13.10198061363243
44.05,10865,13.09939646701328
44.1,10872,13.087238639224088
44.15,10879,13.11170782926465
44.2,10882,13.12000048780487
44.3,10886,13.13719151112596
44.35,10897,13.127080795058738
44.4,10898,13.108136526600566
44.45,10924,13.096463484467856
44.5,10933,13.105278783757328
44.55,10935,13.130153228351904
44.6,10936,13.160053616912052
44.65,10937,13.192034043315683
44.7,10940,13.18171038977871
44.75,10948,13.179360492831204
44.8,10975,13.168224663940086
44.85,10977,13.154122783371
44.9,10985,13.163337236430582
45.0,10988,13.2209228119674
45.05,10999,13.25101701002606
45.1,11024,13.233919419431269
45.15,11026,13.223301637639517
45.2,11037,13.221358659381416
45.25,11045,13.246957650721164
45.3,11079,13.278258650892441
45.35,11089,13.259566591710303
45.4,11090,13.290043009712198
45.45,11093,13.28865184283191
45.5,11098,13.31466244408772
45.55,11118,13.29804390878598
45.6,11134,13.3405323432013
45.65,11141,13.371362914826593
45.75,11144,13.401925495987507
45.8,11149,13.428217335149142
45.85,11153,13.407227386749282
45.9,11156,13.401943411311656
45.95,11196,13.385863730069868
46.0,11200,13.412759894965689
46.1,11201,13.425570796059285
46.15,11202,13.467977806634519
46.2,11228,13.499548910982174
46.25,11248,13.494763688186614
46.3,11253,13.526201270127544
46.35,11261,13.56886001843928
46.4,11293,13.553368112760754
46.45,11304,13.585270987359802
46.5,11319,13.628343846557438
46.55,11355,13.660704366905831
46.6,11371,13.70417086875379
46.65,11399,13.699877743980052
46.7,11406,13.732664155217659
46.75,11422,13.7220123524212
46.8,11424,13.74839062581508
46.85,11425,13.79210303760815
46.9,11457,13.825226479157582
46.95,11476,13.869319947279317
47.0,11508,13.902881140252907
47.05,11521,13.929434008602069
47.1,11523,13.915240824362328
47.15,11536,13.959600359609151
47.2,11559,13.993494088325475
47.25,11573,14.007402293073472
47.3,11581,13.978730443069573
47.35,11585,14.005619522177518
47.4,11588,14.050206375708507
47.45,11604,14.040000705128186
47.5,11610,14.07417848401817
47.55,11623,14.060507096118542
47.65,11639,14.132588800357844
47.7,11654,14.112068055391454
47.75,11665,14.101021771488758
47.8,11666,14.115130208396947
47.85,11690,14.160423517677707
47.9,11692,14.187949788464854
47.95,11708,14.17005108671101
48.0,11709,14.156845411319571
