detections,calls,ci
10.85,868,1.749100969069539
10.9,874,1.7580009101249068
10.95,875,1.7881979196945734
11.0,888,1.7910153544847125
11.05,891,1.8095534808344294
11.15,896,1.8084916919908696
11.25,899,1.795701255777252
11.3,901,1.80224104936049
11.35,906,1.8190816914036598
11.4,908,1.8250115616072133
11.45,910,1.8463314437012652
11.5,913,1.836029411529129
11.55,914,1.8463314437012657
11.65,919,1.891552325472388
11.75,926,1.929754129416491
11.8,940,1.933358942359126
11.85,942,1.9515291952722618
11.9,947,1.9644050498815155
11.95,950,1.957425809577466
12.0,951,1.9403010075758862
12.05,955,1.9377006476749705
12.1,957,1.954602568298732
12.15,958,1.9613470371150539
12.2,959,1.9678243824081456
12.25,961,1.988579140994896
12.35,966,1.9515291952722613
12.45,970,1.9962915117787778
12.5,972,1.9526361668267849
12.55,977,1.9818061963774358
12.6,978,1.991113055554606
12.65,991,1.9953290956631689
12.7,993,2.0136555812750103
12.75,998,2.0268475522347504
12.8,1001,2.020797070465018
12.85,1008,2.0381879697417506
12.9,1009,2.0222223418803384
12.95,1011,2.029688596804938
13.1,1012,2.0411308630266705
13.15,1018,2.052275371386598
13.2,1020,2.0491141500658276
13.3,1021,2.0931662141358958
13.35,1024,2.080163983920498
13.4,1028,2.108253115733498
13.45,1030,2.1176845374134454
13.5,1042,2.122327967115356
13.55,1047,2.1402401267147573
13.6,1049,2.1533256140212513
13.65,1052,2.1483021668284934
13.7,1059,2.1653343390802258
13.85,1063,2.201294664509956
13.9,1066,2.186520340632577
13.95,1070,2.197801583401013
14.1,1072,2.1952874982562074
14.15,1073,2.1925515273306577
14.2,1079,2.220083962376198
14.25,1081,2.2299038095846195
14.3,1084,2.1873986376515826
14.35,1093,2.1925515273306577
14.4,1098,2.21054635780388
14.45,1100,2.2238659581908253
14.5,1103,2.2196513239696003
14.55,1111,2.2367842542364254
14.65,1114,2.2657930620425155
14.7,1115,2.2735155156717095
14.75,1116,2.2555972601508447
14.8,1120,2.215753776934612
14.85,1121,2.2273181631729218
14.9,1122,2.212717605118195
15.0,1123,2.256129428911382
15.05,1128,2.2538934757436957
15.1,1130,2.2811065735734486
15.15,1133,2.291084066550156
15.2,1137,2.275626682916159
15.25,1144,2.281001315212247
15.3,1149,2.2987215577359517
15.35,1151,2.3119485720923807
15.4,1154,2.3083108976045663
15.45,1164,2.3252036039882613
15.55,1165,2.3539387842507713
15.6,1166,2.361779667962276
15.65,1172,2.3734418467702127
15.75,1174,2.4159534349817253
15.8,1176,2.4028992488242196
15.85,1179,2.401599925049965
15.9,1181,2.4279487638745594
15.95,1185,2.4381131639035956
16.0,1195,2.4441129270146256
16.05,1197,2.402399592074557
16.1,1200,2.4200246279738558
16.15,1202,2.433381638789937
16.2,1203,2.418833768575261
16.25,1205,2.4159534349817253
16.3,1208,2.396896493384727
16.35,1215,2.4135671111448294
16.45,1216,2.4420490986055126
16.5,1218,2.4499999999999997
16.55,1220,2.410381671022247
16.6,1223,2.4220080924720295
16.7,1225,2.464071589869093
16.75,1228,2.4514695592644014
16.85,1232,2.4764155951697604
16.9,1236,2.486574993841931
16.95,1246,2.4926507577276045
17.05,1253,2.4577298061422455
17.1,1254,2.4749608481751784
17.15,1256,2.4725343678096774
17.2,1266,2.4892771641583025
17.3,1267,2.518047021006558
17.35,1269,2.526328996785652
17.4,1274,2.5381810810105727
17.5,1276,2.5798395298932832
17.55,1280,2.5685536396968627
17.6,1281,2.553271470094788
17.7,1283,2.5783500150289913
17.75,1287,2.5886658726069687
17.8,1292,2.546491861365357
17.85,1297,2.552801245690702
17.9,1302,2.532499002961304
17.95,1304,2.5460203848359115
18.0,1305,2.5630325788019155
18.05,1307,2.5610645833324854
18.1,1308,2.5210964281439137
18.2,1318,2.55778122598474
18.25,1322,2.5663092175340054
18.3,1325,2.5746224577595833
18.4,1327,2.6053996238581134
18.45,1328,2.62769781367645
18.5,1333,2.6168018648724627
18.55,1334,2.642277010458972
18.6,1337,2.6420043906095234
18.65,1338,2.652434768283661
18.7,1348,2.659034561640747
18.75,1355,2.6726344680857497
18.8,1356,2.6895599640089825
18.85,1358,2.6883991891086416
18.9,1362,2.6401862055544494
19.0,1369,2.6766740556145416
19.05,1370,2.6567762043499257
19.15,1373,2.626966729899715
19.3,1378,2.666248450538696
19.35,1379,2.688399189108641
19.4,1385,2.7137330745672097
19.45,1388,2.6962469842356795
19.5,1389,2.7070005541188937
19.55,1397,2.7069118567105206
19.6,1399,2.7137330745672092
19.65,1404,2.6704775228411863
19.7,1406,2.6841983533263707
19.75,1407,2.701229164658193
19.8,1409,2.7002512475693803
19.9,1420,2.736640129794197
19.95,1424,2.745661996677668
20.0,1425,2.733479833472345
20.1,1429,2.7645728784027375
20.15,1430,2.786631335501702
20.2,1436,2.8117632901793135
20.25,1440,2.8229273812834785
20.3,1444,2.8304870252308167
20.35,1450,2.837857325518674
20.4,1452,2.8382803244218144
20.45,1457,2.8520357290889606
20.5,1458,2.8689071089876714
20.55,1460,2.868823417361201
20.6,1461,2.8484134531349197
20.65,1471,2.8681537964342145
20.7,1473,2.8304870252308167
20.75,1474,2.8466427594624513
20.8,1477,2.855821563053266
20.9,1480,2.88692764024317
20.95,1481,2.908718583844095
21.0,1487,2.93345939123077
21.05,1491,2.944814391434543
21.15,1501,2.911358823642321
21.2,1502,2.919018465169414
21.3,1508,2.9337867679843397
21.4,1510,2.931494362948699
21.45,1511,2.9317400635117705
21.5,1517,2.918689431919744
21.55,1522,2.9382844994996655
21.6,1525,2.9543383692461496
21.65,1528,2.9636697184402983
21.7,1531,2.9824863453166053
21.8,1532,3.0161082208700667
21.85,1538,3.040449012892668
21.9,1542,3.0518779792121435
21.95,1548,3.0029445216320596
22.0,1552,3.011009133164494
22.05,1559,3.025249047599222
22.1,1560,3.0329377177911185
22.15,1561,3.034124947987475
22.2,1562,3.035153505178939
22.25,1563,3.0517993053279238
22.3,1572,3.014515682493624
22.35,1573,3.034124947987475
22.4,1576,3.050304115985814
22.45,1579,3.0599705554138907
22.5,1581,3.038
22.55,1582,3.0568303518514073
22.6,1583,3.0785105489505793
22.65,1584,3.090575706886987
22.7,1589,3.114797072041773
22.75,1593,3.126415039626057
22.8,1603,3.134774760648681
22.85,1610,3.149064972337027
22.9,1613,3.1509705171581657
22.95,1614,3.167917265333803
23.0,1617,3.1482261672249656
23.05,1618,3.106692743095139
23.15,1619,3.099884223644489
23.2,1620,3.1008909687378563
23.25,1624,3.1202652130868618
23.3,1627,3.136306235047847
23.35,1630,3.146013699906597
23.4,1633,3.1646565690450523
23.45,1634,3.186055209816678
23.5,1635,3.198165098927821
23.55,1640,3.2220247981665193
23.6,1644,3.233703016666806
23.65,1653,3.212472287818215
23.7,1654,3.2209068288294214
23.75,1658,3.1721587286893445
23.8,1661,3.186431985779705
23.85,1664,3.188465806622364
23.9,1665,3.205364129081125
23.95,1672,3.167917265333803
24.0,1675,3.187637369588956
24.05,1676,3.189068171112057
24.1,1680,3.205364129081125
24.15,1681,3.2154604957921658
24.2,1683,3.222397368419978
24.25,1684,3.2410453560541232
24.3,1685,3.2623845266920943
24.35,1686,3.2746520731216617
24.4,1691,3.29839524617654
24.45,1695,3.310239236067387
24.5,1705,3.3190040674877155
24.55,1707,3.298613617870393
24.65,1712,3.298031261222367
24.75,1715,3.279341244823417
24.8,1716,3.296065047901816
24.85,1726,3.315457464664567
24.9,1727,3.3172674296776257
25.0,1732,3.343509533409468
25.05,1735,3.3620570786350426
25.1,1736,3.3832007330337346
25.15,1737,3.3955974731996723
25.2,1738,3.4021670740867505
25.25,1742,3.4254469781329266
25.3,1746,3.437272290639774
25.35,1756,3.446132063633081
25.4,1761,3.404424650363112
25.45,1763,3.4187114239139866
25.5,1766,3.421589689018834
25.55,1767,3.401814192456725
25.6,1769,3.4185007240016785
25.65,1770,3.404072002763748
25.75,1778,3.4254469781329266
25.8,1783,3.4414608526031496
25.85,1785,3.4040720027637486
25.9,1786,3.422712257844647
25.95,1787,3.4439018278690816
26.05,1788,3.4661396105754303
26.1,1793,3.4894055654222824
26.15,1795,3.495936240837353
26.2,1797,3.50779771366594
26.25,1805,3.458928013127766
26.3,1807,3.467870931854298
26.35,1812,3.446132063633081
26.4,1814,3.4603854120603383
26.45,1817,3.4633676963325737
26.5,1820,3.4800350572946814
26.55,1824,3.4605935618041017
26.65,1829,3.4821732007469124
26.7,1834,3.498201938139078
26.75,1837,3.5167529057356304
26.8,1838,3.537786426566759
26.9,1839,3.560247070078143
27.0,1844,3.5685997253824917
27.05,1848,3.5806228229178227
27.1,1849,3.5871212970848916
27.15,1850,3.5450407896101845
27.2,1858,3.554037253603288
27.25,1865,3.5682633030649513
27.3,1868,3.5715588753372103
27.35,1873,3.5881251650409296
27.4,1880,3.6071455751050583
27.45,1884,3.5886604464618825
27.5,1887,3.591402511554504
27.55,1888,3.610006620492544
27.65,1889,3.646535095127976
27.7,1890,3.6565952469476297
27.75,1891,3.669115288458513
27.8,1895,3.691882555011738
27.9,1900,3.7108240594239983
27.95,1907,3.6889548384332382
28.0,1909,3.698120603766188
28.05,1912,3.683744263653491
28.1,1916,3.697860895166285
28.15,1919,3.701430291117206
28.2,1924,3.7178053741421153
28.25,1932,3.7365512173660886
28.3,1939,3.7550756050977188
28.4,1940,3.791472959154528
28.45,1941,3.801781135204919
28.5,1942,3.814454089381599
28.6,1945,3.7990645164303283
28.65,1946,3.8214345735600395
28.75,1951,3.785071597737618
28.8,1955,3.7919795358097597
28.85,1960,3.801275864759094
28.9,1961,3.7622300833415276
28.95,1967,3.7764348001786017
29.0,1970,3.7803110983092383
29.1,1977,3.7825968857386854
29.15,1980,3.7401478847767504
29.2,1983,3.7589100547898195
29.25,1990,3.7774519189527744
29.3,1991,3.798306043488333
29.35,1993,3.813887544225707
29.45,1994,3.836984727621417
29.5,1997,3.859508258832982
29.6,2000,3.844299051842872
29.65,2002,3.8564587642032415
29.7,2008,3.8634876471913304
29.75,2011,3.872860312482236
29.8,2015,3.849791267068904
29.85,2018,3.8639226441532184
29.9,2021,3.867959565455668
29.95,2028,3.8842507385594964
30.0,2034,3.902812319341016
30.05,2041,3.9211635773071234
30.1,2042,3.9417446898549886
30.15,2044,3.957246795437454
30.25,2045,3.9804772326945925
30.3,2048,4.002673206745712
30.4,2053,4.017760968499744
30.45,2056,4.001173302920032
30.5,2057,3.952936629899346
30.55,2062,3.962582466018846
30.6,2063,3.923428500686612
30.65,2064,3.881282545757265
30.7,2069,3.895669493168022
30.75,2072,3.9000429484814645
30.8,2079,3.916568498060515
30.85,2083,3.9231225063716786
30.9,2085,3.9417446898549886
30.95,2092,3.960158052401444
31.05,2093,3.965005397222051
31.1,2095,3.9805375516379695
31.2,2096,4.003872725249892
31.25,2099,4.026058991122708
31.35,2104,4.041297093755915
31.4,2113,4.051088150114731
31.45,2114,4.034637505402436
31.5,2119,4.0108228582175
31.55,2120,4.025104694290572
31.6,2123,4.029695174575863
31.65,2130,4.046047231558228
31.7,2136,4.064578797366339
31.75,2139,4.071130432693111
31.8,2143,4.089313487616228
31.85,2144,4.109636747937705
31.9,2146,4.12508996265536
32.05,2147,4.133404867660559
32.1,2150,4.1552462261579635
32.2,2155,4.170703154145593
32.25,2160,4.122702875541724
32.3,2164,4.132533460239613
32.35,2169,4.090898458774062
32.4,2170,4.051088150114731
32.45,2171,4.065464770478278
32.5,2174,4.0702456928298565
32.55,2178,4.0536358741258445
32.6,2181,4.0700097297181
32.65,2187,4.088550134216284
32.7,2192,4.095180679774703
32.75,2194,4.113374162412168
32.8,2195,4.133695295979131
32.9,2198,4.162174335608733
32.95,2200,4.172717555742301
33.05,2201,4.1796167049144595
33.1,2206,4.1920638353918225
33.15,2207,4.195212771719689
33.25,2215,4.180535731219146
33.3,2222,4.19481212928541
33.35,2225,4.1997888280245705
33.4,2231,4.158711723599028
33.5,2232,4.1589426540888965
33.55,2238,4.177318254574338
33.6,2243,4.184037667134463
33.65,2245,4.202074987431804
33.7,2246,4.222196679454901
33.8,2250,4.250534648723617
33.85,2251,4.261084627181206
33.9,2252,4.28272333918501
34.0,2259,4.298615591094416
34.05,2260,4.284012581680871
34.1,2266,4.293921191638244
34.15,2273,4.308156241363583
34.2,2276,4.313336156619375
34.25,2283,4.329504244136966
34.3,2288,4.314449304372459
34.35,2289,4.3326087060799745
34.4,2291,4.292802720834024
34.45,2296,4.310830523228674
34.55,2297,4.337482657025846
34.7,2301,4.341079220654698
34.75,2302,4.3516303841204165
34.8,2303,4.373040681265154
34.85,2310,4.385486312827803
34.9,2312,4.389043540453888
34.95,2315,4.339696279695159
35.0,2317,4.34969884014974
35.05,2320,4.335267904063138
35.1,2324,4.349478037650035
35.15,2327,4.354719072454617
35.2,2334,4.370843945967414
35.25,2337,4.329504244136966
35.3,2340,4.347711213960743
35.35,2341,4.3326087060799745
35.4,2347,4.350581938085983
35.45,2348,4.370569276421551
35.5,2350,4.377211441088949
35.6,2352,4.405424292846263
35.65,2353,4.4160391981955955
35.7,2354,4.437355158199533
35.75,2361,4.44983673857817
35.8,2363,4.4535582178747815
35.85,2368,4.463628367147067
35.9,2373,4.449890695286795
35.95,2375,4.464058668969305
36.0,2377,4.424132909395919
36.05,2378,4.429502432553797
36.1,2380,4.404334138096245
36.15,2385,4.420386657295943
36.2,2391,4.438437202439615
36.25,2394,4.423861548466452
36.3,2398,4.441681753570374
36.35,2399,4.461476235507704
36.45,2403,4.489801309634982
36.55,2405,4.5217735237404355
36.65,2412,4.540425772986493
36.7,2414,4.544284410113434
36.75,2419,4.554364829479518
36.8,2426,4.568524138055965
36.85,2429,4.574144094800687
36.95,2435,4.519649079298081
37.0,2436,4.535611094439204
37.05,2442,4.553521252832802
37.1,2448,4.539632496138866
37.15,2449,4.557316118067738
37.2,2450,4.576925256108078
37.3,2454,4.605165881919999
37.35,2456,4.6263370175550325
37.4,2462,4.63696400676132
37.45,2463,4.649529417048568
37.5,2465,4.653710347668836
37.55,2470,4.663966101935133
37.6,2473,4.66998535329609
37.65,2477,4.684102710231705
37.7,2480,4.689891342024887
37.8,2491,4.6929620497080515
37.85,2493,4.710681712873414
37.9,2498,4.671013508865073
37.95,2500,4.688611286937744
38.05,2501,4.694752368336375
38.2,2505,4.672452546575514
38.25,2507,4.693524794863664
38.3,2514,4.70624529747441
38.35,2515,4.716794059528145
38.4,2517,4.721118850442128
38.45,2521,4.731431474723056
38.5,2527,4.737567730386552
38.55,2528,4.751686416421017
38.6,2531,4.757594686393535
38.65,2533,4.716794059528145
38.7,2542,4.73269994823251
38.75,2544,4.750473555341615
38.8,2551,4.76808020066777
38.85,2552,4.787528193128474
38.95,2556,4.815929795999938
39.0,2558,4.8368733702672015
39.05,2559,4.823900061153838
39.1,2565,4.836674808171416
39.15,2566,4.847335990005232
39.2,2571,4.834092758729398
39.25,2572,4.844561383654871
39.3,2577,4.805198934487519
39.35,2579,4.819518046444062
39.4,2582,4.825741310928301
39.45,2583,4.829869128661769
39.5,2592,4.835880478258328
39.55,2593,4.8516928798100984
39.6,2595,4.869328002917856
39.65,2602,4.886801223704521
39.7,2603,4.9060722375440005
39.8,2607,4.934375421469266
39.85,2609,4.955109100716149
39.9,2616,4.967933091336879
39.95,2618,4.978699006768736
40.0,2623,4.98934544805228
40.05,2625,4.976769614920907
40.1,2627,4.964065188935375
40.15,2628,4.9142383133096015
40.2,2630,4.928532925729521
40.25,2633,4.934910637488788
40.3,2640,4.939238888735793
40.35,2644,4.9551091007161485
40.45,2646,4.9786990067687364
40.5,2653,4.996078061840106
40.55,2654,5.015216426037863
40.65,2658,5.043478383020988
40.7,2660,5.064049841776836
40.75,2664,5.035092749890512
40.8,2667,5.047903802569934
40.85,2670,5.058689375717784
40.9,2674,5.069357276815277
40.95,2676,5.028603364752484
41.0,2678,5.016221685691333
41.05,2681,5.030512876437152
41.1,2684,5.0370474685077165
41.15,2689,5.024399884563329
41.2,2692,5.028842093365033
41.25,2695,5.044620798434704
41.3,2697,5.062152980699022
41.35,2698,5.068173063343438
41.4,2704,5.085435202615407
41.45,2705,5.104426686710272
41.55,2709,5.132571655612808
41.6,2711,5.152973821008602
41.65,2718,5.165771404156401
41.7,2723,5.176589688202069
41.75,2725,5.1872928392370525
41.8,2726,5.147752597007746
41.85,2732,5.162051743250933
41.9,2734,5.150177395003011
42.0,2735,5.10729517455179
42.05,2743,5.111947163263721
42.1,2747,5.127751086002518
42.15,2748,5.145279992381368
42.2,2749,5.151482582713447
42.25,2753,5.138929752390083
42.3,2755,5.156141270368763
42.35,2756,5.175058859568653
42.45,2760,5.203190924807584
42.5,2762,5.22350112472468
42.55,2769,5.236309750196219
42.6,2774,5.247165634892804
42.65,2776,5.25790777781429
42.7,2783,5.2721814081080325
42.75,2786,5.279053608365802
42.9,2798,5.259049267690881
42.95,2799,5.276506021980833
43.05,2801,5.271042762110738
43.1,2806,5.288187515586034
43.15,2807,5.306996344449466
43.2,2812,5.322040661250156
43.3,2813,5.312106248937421
43.35,2814,5.325062459727585
43.4,2817,5.285462628758243
43.5,2820,5.285644331583425
43.55,2825,5.296489762097158
43.6,2828,5.307222550449528
43.65,2834,5.321454143370965
43.7,2837,5.328352916239688
43.75,2849,5.3441458625303255
43.8,2850,5.361594240522123
43.9,2852,5.372867316433563
43.95,2857,5.38995545436138
44.0,2858,5.408676732806279
44.1,2864,5.443897794779031
44.15,2866,5.456893090394936
44.2,2871,5.469769720929758
44.25,2877,5.480776496081553
44.3,2879,5.491673770354535
44.35,2881,5.442795072386981
44.4,2885,5.457113082940466
44.5,2888,5.45200696991484
44.55,2892,5.411295205401384
44.6,2901,5.427112233960156
44.65,2902,5.444559321010287
44.7,2903,5.45130230311987
44.75,2904,5.456189054642443
44.8,2908,5.473280259588394
44.85,2909,5.491979806954864
44.95,2915,5.527191312049909
45.0,2917,5.540251257840207
45.05,2918,5.501065696753674
45.1,2922,5.5140133478257
45.15,2928,5.52510580894158
45.2,2930,5.536089305638051
45.25,2936,5.5504261998516835
45.3,2937,5.536956636998343
45.35,2939,5.544193557227237
45.4,2940,5.5131424070125385
45.45,2941,5.501065696753676
45.5,2952,5.516799434454726
45.55,2953,5.534137313077803
45.6,2955,5.540944612608936
45.65,2956,5.545925549446188
45.7,2959,5.562913696975714
45.75,2960,5.581485017448313
45.85,2966,5.616477383556351
45.9,2969,5.629500794919564
45.95,2973,5.642409042244278
46.0,2979,5.653504399927535
46.05,2981,5.664493251827562
46.1,2987,5.678759653304583
46.15,2990,5.686153902243589
46.2,2999,5.6460248671078315
46.25,3000,5.632869162336366
46.35,3003,5.636959659248946
46.4,3004,5.654183866837016
46.45,3006,5.661101288618673
46.5,3010,5.678083127253422
46.55,3011,5.696616171026445
46.65,3017,5.731575891497903
46.7,3019,5.682479106868762
46.75,3020,5.6956045333221645
46.8,3022,5.656221777830144
46.9,3024,5.673683741626776
46.95,3031,5.684802529551927
47.0,3032,5.695815305994392
47.05,3038,5.710087547489968
47.1,3041,5.717525268855398
47.15,3054,5.733251276544575
47.2,3055,5.7505210894318095
47.25,3056,5.739278613205671
47.3,3060,5.7262532951311185
47.35,3061,5.7432933235209225
47.4,3062,5.750187057826902
47.45,3064,5.7686549385450325
47.6,3068,5.7718589033343495
47.65,3071,5.7849475537812785
47.7,3075,5.797923835305187
47.75,3079,5.80251867726421
47.8,3082,5.813638860472845
47.85,3083,5.824655371779518
47.9,3089,5.838859409165457
47.95,3092,5.846379717397767
48.0,3105,5.862005800065367
48.05,3106,5.8791424374648384
48.1,3107,5.838859409165457
48.15,3111,5.799869843367176
48.2,3112,5.816941876965936
48.3,3115,5.822717647284643
48.35,3117,5.829599831892408
48.45,3119,5.864421864088564
48.55,3122,5.828281719340615
48.6,3123,5.816611659720804
48.65,3126,5.829599831892407
48.7,3132,5.834252034322823
48.75,3133,5.845393998696751
48.8,3134,5.856432770893901
48.85,3140,5.870641719607831
48.9,3143,5.878203058758689
49.0,3157,5.910951869200087
49.05,3163,5.927947013933239
49.1,3166,5.9464281043328855
49.15,3167,5.934100285637243
49.2,3169,5.902171532580192
49.3,3170,5.937053208452826
49.35,3173,5.950262700083081
49.4,3177,5.96336240723302
49.45,3180,5.969921590774872
49.5,3184,5.981212251709515
49.55,3185,5.992401505239781
49.6,3186,5.997087559807676
49.65,3190,5.985666395648858
49.7,3191,5.99980939697254
49.75,3195,6.007447960656838
49.8,3205,5.966904457086605
49.85,3206,5.927622980588424
49.95,3208,5.9602613868856436
50.0,3214,5.977196667334947
50.05,3217,5.995606041093761
50.1,3218,5.983459801820347
50.2,3221,6.0181894951887305
50.25,3224,6.0313805219037535
50.3,3228,6.044463317780992
50.4,3235,6.062391211395055
50.45,3236,6.073589037793057
50.5,3240,6.078370505324597
50.55,3242,6.0925347598516
50.6,3246,6.100293369994594
50.65,3250,6.089065790414815
50.75,3259,6.121470983350326
50.8,3265,6.138274415501477
50.85,3268,6.089065790414815
50.95,3269,6.095686655332604
51.0,3272,6.115388458634495
51.05,3273,6.13025054952895
51.1,3275,6.097931386954103
51.15,3276,6.111107444645364
51.2,3279,6.124176744673524
51.25,3286,6.1355748711917775
51.3,3287,6.146873741992754
51.35,3288,6.153393389017152
51.4,3293,6.167618924674254
51.5,3297,6.180219089967603
51.55,3298,6.139643295827534
51.6,3307,6.128566161835899
51.65,3308,6.089065790414815
51.75,3310,6.121470983350326
51.8,3316,6.138274415501477
51.9,3320,6.144998551667852
51.95,3323,6.164620653373571
52.0,3324,6.179442046010303
52.05,3327,6.192599761005066
52.1,3330,6.2056521977951675
52.15,3337,6.217055428416253
52.2,3338,6.228360683197465
52.25,3340,6.234949157771858
52.3,3344,6.249142725206394
52.35,3348,6.257090873560972
52.4,3349,6.261885594611258
52.5,3361,6.294163963545913
52.55,3365,6.283435668485832
52.6,3367,6.300111999004462
52.7,3371,6.307272691108257
52.8,3374,6.277510079641449
52.85,3375,6.2922945099542185
52.9,3378,6.305445202362796
53.0,3381,6.285766142643234
53.05,3384,6.246644843433953
53.1,3388,6.2580501116561855
53.15,3389,6.269358037311315
53.2,3395,6.283626723477454
