259.0,1.1925347625416
88.0,1.599748118263395
304.5,0.5457488715233
103.0,1.898922264298925
90.5,1.829437638516295
69.5,1.822372922385885
195.5,1.08844465854104
187.0,1.237428454839425
217.5,1.13576168927756
186.5,1.095468097544605
252.5,0.734649937875845
231.5,0.626224558659945
191.5,1.16318686144335
179.5,1.15414912445894
59.5,1.688923355154235
193.0,1.009162449173285
430.5,0.47094885661654
296.0,0.739346653265105
350.5,0.467226087988248
119.5,2.013932706707575
140.0,2.342170260449265
182.0,1.327518166403875
158.5,1.47241509534745
186.5,1.60186810048707
163.0,1.00686892140087
136.0,2.126339627530295
288.0,0.77857237207916
150.5,1.56149966286006
251.5,0.50270568142399
416.0,0.4746468644911225
243.5,0.993729748326265
55.0,1.84105413153414
85.5,1.91287496178165
278.5,0.816517565712285
203.0,1.16179607682412
360.5,0.4998992857146075
287.0,0.58834696074604
143.0,2.34177762097498
217.5,0.86324701430113
68.0,1.785402740244965
235.0,0.990900434343015
252.0,1.24750680560421
247.0,0.809717688502945
68.0,1.78468808196289
114.5,2.111340487098415
364.0,0.537787286753635
200.0,1.00084050882365
299.0,0.830945778412195
423.5,0.481275463661181
174.0,0.87655154968332
146.5,1.56824219492737
179.0,0.89502266374648
155.0,1.582048838695635
252.5,1.055322934872615
340.5,0.618905014742325
88.0,1.627186562776985
66.5,1.648410503149855
195.5,1.08844465854104
287.0,0.58834696074604
292.0,0.954432126597395
177.5,1.427193134821185
57.0,1.745880695679425
80.0,1.850216067426335
330.0,0.72823259705725
181.5,1.22140008152284
127.0,1.637385216283775
99.5,1.817794883590045
299.0,0.830945778412195
206.5,0.95962415635837
108.5,1.724356517245495
114.5,2.111340487098415
380.5,0.79325792304021
88.5,1.828767457806915
190.5,1.629631858633585
321.5,0.82986988320632
236.5,1.046912483774965
362.5,0.514491101723595
340.5,0.597657186495555
414.5,0.51483092474125
186.5,1.60186810048707
200.0,1.46583879616432
88.0,1.599748118263395
406.5,0.505199472255955
248.5,0.51765657278566
61.0,1.674381000946895
254.5,0.69069880589155
208.0,1.006622957252715
257.5,1.16833416276738
414.5,0.69503265825653
137.5,1.745552261719105
430.0,0.4907546236348285
177.0,1.505263116201775
135.0,1.56552789409369
176.0,1.435376144102375
107.5,1.92475810405053
154.5,1.638860456571145
203.0,1.16179607682412
404.0,0.55131961378731
