
5.13373504237129e-07,0.04999999999999993,nan
5.13373504237129e-07,1,nan
5.13373504237129e-07,3,nan
5.13373504237129e-07,4,nan
5.13373504237129e-07,6,nan
5.13373504237129e-07,7,nan
5.13373504237129e-07,9,nan
5.13373504237129e-07,10,nan
5.13373504237129e-07,12,nan
5.13373504237129e-07,14,nan
5.13373504237129e-07,15,nan
5.13373504237129e-07,16,nan
5.13373504237129e-07,17,nan
5.13373504237129e-07,18,nan
5.13373504237129e-07,20,nan
5.13373504237129e-07,20.95,nan

1.018835297368893e-06,0.04999999999999993,nan
1.018835297368893e-06,1,nan
1.018835297368893e-06,3,1.0914977430465984
1.018835297368893e-06,4,nan
1.018835297368893e-06,6,nan
1.018835297368893e-06,7,nan
1.018835297368893e-06,9,nan
1.018835297368893e-06,10,nan
1.018835297368893e-06,12,nan
1.018835297368893e-06,14,nan
1.018835297368893e-06,15,nan
1.018835297368893e-06,16,nan
1.018835297368893e-06,17,nan
1.018835297368893e-06,18,nan
1.018835297368893e-06,20,nan
1.018835297368893e-06,20.95,nan

1.054161835692982e-06,0.04999999999999993,nan
1.054161835692982e-06,1,nan
1.054161835692982e-06,3,nan
1.054161835692982e-06,4,0.9344521759764959
1.054161835692982e-06,6,nan
1.054161835692982e-06,7,nan
1.054161835692982e-06,9,nan
1.054161835692982e-06,10,nan
1.054161835692982e-06,12,nan
1.054161835692982e-06,14,nan
1.054161835692982e-06,15,nan
1.054161835692982e-06,16,nan
1.054161835692982e-06,17,nan
1.054161835692982e-06,18,nan
1.054161835692982e-06,20,nan
1.054161835692982e-06,20.95,nan

2.312294635465862e-06,0.04999999999999993,nan
2.312294635465862e-06,1,nan
2.312294635465862e-06,3,nan
2.312294635465862e-06,4,nan
2.312294635465862e-06,6,nan
2.312294635465862e-06,7,nan
2.312294635465862e-06,9,nan
2.312294635465862e-06,10,nan
2.312294635465862e-06,12,nan
2.312294635465862e-06,14,nan
2.312294635465862e-06,15,2.308298248917876
2.312294635465862e-06,16,nan
2.312294635465862e-06,17,nan
2.312294635465862e-06,18,nan
2.312294635465862e-06,20,nan
2.312294635465862e-06,20.95,nan

5.229349231958407e-06,0.04999999999999993,nan
5.229349231958407e-06,1,2.1909361950892055
5.229349231958407e-06,3,nan
5.229349231958407e-06,4,nan
5.229349231958407e-06,6,nan
5.229349231958407e-06,7,nan
5.229349231958407e-06,9,nan
5.229349231958407e-06,10,nan
5.229349231958407e-06,12,nan
5.229349231958407e-06,14,nan
5.229349231958407e-06,15,nan
5.229349231958407e-06,16,nan
5.229349231958407e-06,17,nan
5.229349231958407e-06,18,nan
5.229349231958407e-06,20,nan
5.229349231958407e-06,20.95,nan

7.241114038996534e-06,0.04999999999999993,nan
7.241114038996534e-06,1,nan
7.241114038996534e-06,3,nan
7.241114038996534e-06,4,nan
7.241114038996534e-06,6,2.176889317082076
7.241114038996534e-06,7,nan
7.241114038996534e-06,9,nan
7.241114038996534e-06,10,nan
7.241114038996534e-06,12,nan
7.241114038996534e-06,14,nan
7.241114038996534e-06,15,nan
7.241114038996534e-06,16,nan
7.241114038996534e-06,17,nan
7.241114038996534e-06,18,nan
7.241114038996534e-06,20,nan
7.241114038996534e-06,20.95,nan

7.348632583865354e-06,0.04999999999999993,nan
7.348632583865354e-06,1,nan
7.348632583865354e-06,3,nan
7.348632583865354e-06,4,nan
7.348632583865354e-06,6,nan
7.348632583865354e-06,7,nan
7.348632583865354e-06,9,nan
7.348632583865354e-06,10,nan
7.348632583865354e-06,12,nan
7.348632583865354e-06,14,nan
7.348632583865354e-06,15,1.4692998757516944
7.348632583865354e-06,16,nan
7.348632583865354e-06,17,nan
7.348632583865354e-06,18,nan
7.348632583865354e-06,20,nan
7.348632583865354e-06,20.95,nan

1.4026256061623501e-05,0.04999999999999993,nan
1.4026256061623501e-05,1,nan
1.4026256061623501e-05,3,nan
1.4026256061623501e-05,4,nan
1.4026256061623501e-05,6,nan
1.4026256061623501e-05,7,nan
1.4026256061623501e-05,9,nan
1.4026256061623501e-05,10,1.4786933065302128
1.4026256061623501e-05,12,nan
1.4026256061623501e-05,14,nan
1.4026256061623501e-05,15,nan
1.4026256061623501e-05,16,nan
1.4026256061623501e-05,17,nan
1.4026256061623501e-05,18,nan
1.4026256061623501e-05,20,nan
1.4026256061623501e-05,20.95,nan

1.9984549571049954e-05,0.04999999999999993,nan
1.9984549571049954e-05,1,2.013737842801744
1.9984549571049954e-05,3,nan
1.9984549571049954e-05,4,nan
1.9984549571049954e-05,6,nan
1.9984549571049954e-05,7,nan
1.9984549571049954e-05,9,nan
1.9984549571049954e-05,10,nan
1.9984549571049954e-05,12,nan
1.9984549571049954e-05,14,nan
1.9984549571049954e-05,15,nan
1.9984549571049954e-05,16,nan
1.9984549571049954e-05,17,nan
1.9984549571049954e-05,18,nan
1.9984549571049954e-05,20,nan
1.9984549571049954e-05,20.95,nan

2.4820226548438195e-05,0.04999999999999993,nan
2.4820226548438195e-05,1,nan
2.4820226548438195e-05,3,nan
2.4820226548438195e-05,4,nan
2.4820226548438195e-05,6,nan
2.4820226548438195e-05,7,nan
2.4820226548438195e-05,9,nan
2.4820226548438195e-05,10,nan
2.4820226548438195e-05,12,nan
2.4820226548438195e-05,14,3.658875277032588
2.4820226548438195e-05,15,nan
2.4820226548438195e-05,16,nan
2.4820226548438195e-05,17,nan
2.4820226548438195e-05,18,nan
2.4820226548438195e-05,20,nan
2.4820226548438195e-05,20.95,nan

3.22556401376098e-05,0.04999999999999993,nan
3.22556401376098e-05,1,nan
3.22556401376098e-05,3,nan
3.22556401376098e-05,4,nan
3.22556401376098e-05,6,nan
3.22556401376098e-05,7,nan
3.22556401376098e-05,9,nan
3.22556401376098e-05,10,nan
3.22556401376098e-05,12,nan
3.22556401376098e-05,14,nan
3.22556401376098e-05,15,2.474856909678848
3.22556401376098e-05,16,nan
3.22556401376098e-05,17,nan
3.22556401376098e-05,18,nan
3.22556401376098e-05,20,nan
3.22556401376098e-05,20.95,nan

4.704340638897107e-05,0.04999999999999993,nan
4.704340638897107e-05,1,nan
4.704340638897107e-05,3,nan
4.704340638897107e-05,4,nan
4.704340638897107e-05,6,nan
4.704340638897107e-05,7,nan
4.704340638897107e-05,9,nan
4.704340638897107e-05,10,nan
4.704340638897107e-05,12,nan
4.704340638897107e-05,14,nan
4.704340638897107e-05,15,nan
4.704340638897107e-05,16,nan
4.704340638897107e-05,17,nan
4.704340638897107e-05,18,nan
4.704340638897107e-05,20,3.37784671030847
4.704340638897107e-05,20.95,nan

5.3917697320897374e-05,0.04999999999999993,nan
5.3917697320897374e-05,1,nan
5.3917697320897374e-05,3,nan
5.3917697320897374e-05,4,nan
5.3917697320897374e-05,6,nan
5.3917697320897374e-05,7,nan
5.3917697320897374e-05,9,2.944830190694904
5.3917697320897374e-05,10,nan
5.3917697320897374e-05,12,nan
5.3917697320897374e-05,14,nan
5.3917697320897374e-05,15,nan
5.3917697320897374e-05,16,nan
5.3917697320897374e-05,17,nan
5.3917697320897374e-05,18,nan
5.3917697320897374e-05,20,nan
5.3917697320897374e-05,20.95,nan

0.00010098166254615925,0.04999999999999993,nan
0.00010098166254615925,1,nan
0.00010098166254615925,3,nan
0.00010098166254615925,4,nan
0.00010098166254615925,6,2.3263737228867027
0.00010098166254615925,7,nan
0.00010098166254615925,9,nan
0.00010098166254615925,10,nan
0.00010098166254615925,12,nan
0.00010098166254615925,14,nan
0.00010098166254615925,15,nan
0.00010098166254615925,16,nan
0.00010098166254615925,17,nan
0.00010098166254615925,18,nan
0.00010098166254615925,20,nan
0.00010098166254615925,20.95,nan

0.0001357742875185752,0.04999999999999993,nan
0.0001357742875185752,1,nan
0.0001357742875185752,3,nan
0.0001357742875185752,4,nan
0.0001357742875185752,6,nan
0.0001357742875185752,7,nan
0.0001357742875185752,9,nan
0.0001357742875185752,10,nan
0.0001357742875185752,12,nan
0.0001357742875185752,14,nan
0.0001357742875185752,15,nan
0.0001357742875185752,16,3.1994962365267923
0.0001357742875185752,17,nan
0.0001357742875185752,18,nan
0.0001357742875185752,20,nan
0.0001357742875185752,20.95,nan

0.00016578559921016825,0.04999999999999993,nan
0.00016578559921016825,1,nan
0.00016578559921016825,3,nan
0.00016578559921016825,4,nan
0.00016578559921016825,6,nan
0.00016578559921016825,7,nan
0.00016578559921016825,9,nan
0.00016578559921016825,10,nan
0.00016578559921016825,12,2.6550363328077493
0.00016578559921016825,14,nan
0.00016578559921016825,15,nan
0.00016578559921016825,16,nan
0.00016578559921016825,17,nan
0.00016578559921016825,18,nan
0.00016578559921016825,20,nan
0.00016578559921016825,20.95,nan

0.001173455383583273,0.04999999999999993,nan
0.001173455383583273,1,nan
0.001173455383583273,3,nan
0.001173455383583273,4,nan
0.001173455383583273,6,nan
0.001173455383583273,7,nan
0.001173455383583273,9,nan
0.001173455383583273,10,nan
0.001173455383583273,12,nan
0.001173455383583273,14,nan
0.001173455383583273,15,nan
0.001173455383583273,16,nan
0.001173455383583273,17,nan
0.001173455383583273,18,3.6447458447717747
0.001173455383583273,20,nan
0.001173455383583273,20.95,nan

0.0013823145120734049,0.04999999999999993,nan
0.0013823145120734049,1,nan
0.0013823145120734049,3,nan
0.0013823145120734049,4,nan
0.0013823145120734049,6,nan
0.0013823145120734049,7,3.2037362009741406
0.0013823145120734049,9,nan
0.0013823145120734049,10,nan
0.0013823145120734049,12,nan
0.0013823145120734049,14,nan
0.0013823145120734049,15,nan
0.0013823145120734049,16,nan
0.0013823145120734049,17,nan
0.0013823145120734049,18,nan
0.0013823145120734049,20,nan
0.0013823145120734049,20.95,nan

0.012169769455593688,0.04999999999999993,nan
0.012169769455593688,1,nan
0.012169769455593688,3,nan
0.012169769455593688,4,nan
0.012169769455593688,6,nan
0.012169769455593688,7,nan
0.012169769455593688,9,nan
0.012169769455593688,10,nan
0.012169769455593688,12,nan
0.012169769455593688,14,nan
0.012169769455593688,15,nan
0.012169769455593688,16,nan
0.012169769455593688,17,3.7978445285978544
0.012169769455593688,18,nan
0.012169769455593688,20,nan
0.012169769455593688,20.95,nan

0.019916913543526475,0.04999999999999993,nan
0.019916913543526475,1,nan
0.019916913543526475,3,nan
0.019916913543526475,4,nan
0.019916913543526475,6,nan
0.019916913543526475,7,nan
0.019916913543526475,9,nan
0.019916913543526475,10,nan
0.019916913543526475,12,nan
0.019916913543526475,14,4.252679255060592
0.019916913543526475,15,nan
0.019916913543526475,16,nan
0.019916913543526475,17,nan
0.019916913543526475,18,nan
0.019916913543526475,20,nan
0.019916913543526475,20.95,nan

0.0813699317996405,0.04999999999999993,nan
0.0813699317996405,1,2.0183248983465703
0.0813699317996405,3,nan
0.0813699317996405,4,nan
0.0813699317996405,6,nan
0.0813699317996405,7,nan
0.0813699317996405,9,nan
0.0813699317996405,10,nan
0.0813699317996405,12,nan
